"","food.web","interaction","consumer","resource","pred_mass","prey_mass"
"50376",23,1,854,819,0.694884719,0.198338301
"50377",45,0,860,819,0.016447018,0.198338301
"50378",16,0,861,819,0.064474416,0.198338301
"50379",23,0,862,819,0.024170828,0.198338301
"50380",16,0,866,819,0.022005746,0.198338301
"50381",40,0,869,819,0.00562436,0.198338301
"50382",16,0,869,819,0.00562436,0.198338301
"50383",23,0,686,819,0.003268488,0.198338301
"50384",16,0,686,819,0.003268488,0.198338301
"50385",16,0,871,819,0.076356983,0.198338301
"50386",16,0,872,819,0.047408357,0.198338301
"50387",41,0,874,819,0.04513035,0.198338301
"50388",16,0,876,819,0.004797706,0.198338301
"50389",45,0,878,819,0.024923381,0.198338301
"50390",22,0,687,819,0.003268488,0.198338301
"50391",45,0,687,819,0.003268488,0.198338301
"50392",41,0,687,819,0.003268488,0.198338301
"50393",16,0,687,819,0.003268488,0.198338301
"50394",40,0,687,819,0.003268488,0.198338301
"50395",33,0,687,819,0.003268488,0.198338301
"50396",40,0,881,819,0.009621567,0.198338301
"50397",45,0,881,819,0.009621567,0.198338301
"50398",33,0,883,819,0.052921151,0.198338301
"50399",41,0,885,819,0.051995653,0.198338301
"50400",22,0,893,819,0.032776912,0.198338301
"50401",40,0,895,819,0.006461376,0.198338301
"50402",41,0,895,819,0.006461376,0.198338301
"50403",22,0,895,819,0.006461376,0.198338301
"50404",23,0,896,819,0.096192298,0.198338301
"50405",45,0,898,819,0.056384177,0.198338301
"50406",16,0,689,819,0.008992619,0.198338301
"50407",45,0,689,819,0.008992619,0.198338301
"50408",16,0,903,819,0.037021367,0.198338301
"50409",41,0,903,819,0.037021367,0.198338301
"50410",33,0,903,819,0.037021367,0.198338301
"50411",33,0,904,819,0.003571269,0.198338301
"50412",45,0,904,819,0.003571269,0.198338301
"50413",22,0,906,819,0.011640533,0.198338301
"50414",16,0,908,819,0.021741267,0.198338301
"50415",45,0,690,819,0.008992619,0.198338301
"50416",23,0,690,819,0.008992619,0.198338301
"50417",33,0,690,819,0.008992619,0.198338301
"50418",40,0,690,819,0.008992619,0.198338301
"50419",41,0,690,819,0.008992619,0.198338301
"50420",22,0,690,819,0.008992619,0.198338301
"50421",33,0,912,819,0.013359483,0.198338301
"50422",40,0,912,819,0.013359483,0.198338301
"50423",22,0,912,819,0.013359483,0.198338301
"50424",41,0,912,819,0.013359483,0.198338301
"50425",33,0,913,819,0.007911829,0.198338301
"50426",41,0,913,819,0.007911829,0.198338301
"50427",40,0,913,819,0.007911829,0.198338301
"50428",22,0,914,819,0.003522348,0.198338301
"50429",40,0,915,819,0.040290103,0.198338301
"50430",16,0,915,819,0.040290103,0.198338301
"50431",16,0,916,819,0.023854961,0.198338301
"50432",40,0,916,819,0.023854961,0.198338301
"50433",33,0,919,819,0.032972737,0.198338301
"50434",16,0,919,819,0.032972737,0.198338301
"50435",45,0,919,819,0.032972737,0.198338301
"50436",33,0,691,819,0.011062002,0.198338301
"50437",45,0,691,819,0.011062002,0.198338301
"50438",22,0,921,819,0.015861711,0.198338301
"50439",23,0,921,819,0.015861711,0.198338301
"50440",22,0,922,819,0.008431794,0.198338301
"50441",45,0,923,819,0.101558263,0.198338301
"50442",33,0,924,819,0.048319342,0.198338301
"50443",16,0,924,819,0.048319342,0.198338301
"50444",45,0,924,819,0.048319342,0.198338301
"50445",41,0,924,819,0.048319342,0.198338301
"50446",22,0,924,819,0.048319342,0.198338301
"50447",45,0,925,819,0.017886063,0.198338301
"50448",33,0,925,819,0.017886063,0.198338301
"50449",16,0,925,819,0.017886063,0.198338301
"50450",40,0,926,819,0.006027348,0.198338301
"50451",45,0,926,819,0.006027348,0.198338301
"50452",41,0,926,819,0.006027348,0.198338301
"50453",23,0,927,819,0.012200284,0.198338301
"50454",33,0,927,819,0.012200284,0.198338301
"50455",40,0,927,819,0.012200284,0.198338301
"50456",40,0,928,819,0.007124469,0.198338301
"50457",40,0,692,819,0.015176733,0.198338301
"50458",23,0,692,819,0.015176733,0.198338301
"50459",45,0,692,819,0.015176733,0.198338301
"50460",16,0,692,819,0.015176733,0.198338301
"50461",22,0,692,819,0.015176733,0.198338301
"50462",23,0,931,819,607.275641,0.198338301
"50463",16,0,931,819,607.275641,0.198338301
"50464",22,0,932,819,267.5373016,0.198338301
"50465",23,0,932,819,267.5373016,0.198338301
"50466",22,0,933,819,219.6428571,0.198338301
"50467",16,0,933,819,219.6428571,0.198338301
"50468",23,0,933,819,219.6428571,0.198338301
"50469",16,0,934,819,85.81142857,0.198338301
"50470",23,0,934,819,85.81142857,0.198338301
"50471",22,0,693,819,0.014617906,0.198338301
"50472",40,0,693,819,0.014617906,0.198338301
"50473",16,0,693,819,0.014617906,0.198338301
"50474",23,0,693,819,0.014617906,0.198338301
"50475",45,0,693,819,0.014617906,0.198338301
"50476",33,0,693,819,0.014617906,0.198338301
"50477",40,0,939,819,56.66666667,0.198338301
"50478",22,0,941,819,72.82,0.198338301
"50479",22,0,944,819,495,0.198338301
"50480",16,0,944,819,495,0.198338301
"50481",16,0,945,819,45.625,0.198338301
"50482",45,0,947,819,146.1111111,0.198338301
"50483",41,0,947,819,146.1111111,0.198338301
"50484",40,0,948,819,50,0.198338301
"50485",45,0,953,819,0.049976974,0.198338301
"50486",41,0,953,819,0.049976974,0.198338301
"50487",22,0,953,819,0.049976974,0.198338301
"50488",23,0,956,819,0.024884492,0.198338301
"50489",16,0,956,819,0.024884492,0.198338301
"50490",22,0,956,819,0.024884492,0.198338301
"50491",40,0,956,819,0.024884492,0.198338301
"50492",22,0,959,819,0.00491606,0.198338301
"50493",16,0,960,819,0.007108297,0.198338301
"50494",40,0,960,819,0.007108297,0.198338301
"50495",33,0,960,819,0.007108297,0.198338301
"50496",45,0,960,819,0.007108297,0.198338301
"50497",45,0,962,819,0.04351019,0.198338301
"50498",33,0,962,819,0.04351019,0.198338301
"50499",23,0,963,819,0.035702446,0.198338301
"50500",16,0,963,819,0.035702446,0.198338301
"50501",16,0,964,819,0.01987468,0.198338301
"50502",40,0,965,819,0.015490987,0.198338301
"50503",45,0,965,819,0.015490987,0.198338301
"50504",41,0,965,819,0.015490987,0.198338301
"50505",23,0,965,819,0.015490987,0.198338301
"50506",22,0,965,819,0.015490987,0.198338301
"50507",45,0,966,819,0.011728446,0.198338301
"50508",40,0,966,819,0.011728446,0.198338301
"50509",41,0,966,819,0.011728446,0.198338301
"50510",16,0,966,819,0.011728446,0.198338301
"50511",33,0,966,819,0.011728446,0.198338301
"50512",22,0,966,819,0.011728446,0.198338301
"50513",16,0,968,819,0.647421472,0.198338301
"50514",41,0,969,819,0.216929495,0.198338301
"50515",40,0,969,819,0.216929495,0.198338301
"50516",22,0,970,819,0.011718403,0.198338301
"50517",33,0,970,819,0.011718403,0.198338301
"50518",16,0,970,819,0.011718403,0.198338301
"50519",23,0,972,819,0.087033756,0.198338301
"50520",22,0,972,819,0.087033756,0.198338301
"50521",33,0,973,819,0.241607401,0.198338301
"50522",23,0,974,819,0.078898801,0.198338301
"50523",45,0,975,819,0.319952414,0.198338301
"50524",45,0,697,819,0.00503632,0.198338301
"50525",33,0,697,819,0.00503632,0.198338301
"50526",23,0,979,819,0.016663889,0.198338301
"50527",16,0,979,819,0.016663889,0.198338301
"50528",22,0,980,819,0.025116954,0.198338301
"50529",23,0,980,819,0.025116954,0.198338301
"50530",16,0,980,819,0.025116954,0.198338301
"50531",40,0,981,819,0.000736207,0.198338301
"50532",23,0,981,819,0.000736207,0.198338301
"50533",45,0,981,819,0.000736207,0.198338301
"50534",33,0,981,819,0.000736207,0.198338301
"50535",22,0,981,819,0.000736207,0.198338301
"50536",41,0,981,819,0.000736207,0.198338301
"50537",16,0,981,819,0.000736207,0.198338301
"50538",33,0,698,819,0.003875485,0.198338301
"50539",40,0,988,819,0.035343861,0.198338301
"50540",33,0,989,819,0.00383249,0.198338301
"50541",40,0,989,819,0.00383249,0.198338301
"50542",41,0,989,819,0.00383249,0.198338301
"50543",16,0,989,819,0.00383249,0.198338301
"50544",41,0,990,819,0.063698738,0.198338301
"50545",40,0,993,819,0.084327359,0.198338301
"50546",22,0,993,819,0.084327359,0.198338301
"50547",22,0,995,819,0.006679626,0.198338301
"50548",16,0,995,819,0.006679626,0.198338301
"50549",23,0,996,819,0.008986805,0.198338301
"50550",41,0,996,819,0.008986805,0.198338301
"50551",33,0,996,819,0.008986805,0.198338301
"50552",40,0,996,819,0.008986805,0.198338301
"50553",16,0,996,819,0.008986805,0.198338301
"50554",45,0,996,819,0.008986805,0.198338301
"50555",22,0,997,819,0.015184244,0.198338301
"50556",16,0,997,819,0.015184244,0.198338301
"50557",23,0,997,819,0.015184244,0.198338301
"50558",22,0,999,819,0.015766004,0.198338301
"50559",40,0,1000,819,0.062275955,0.198338301
"50560",23,0,1002,819,0.012175164,0.198338301
"50561",22,0,1003,819,0.071478662,0.198338301
"50562",22,0,1006,819,0.123863445,0.198338301
"50563",40,0,1006,819,0.123863445,0.198338301
"50564",16,0,1007,819,0.154428777,0.198338301
"50565",40,0,1007,819,0.154428777,0.198338301
"50566",45,0,1007,819,0.154428777,0.198338301
"50567",22,0,700,819,0.01674548,0.198338301
"50568",23,0,1008,819,0.228193162,0.198338301
"50569",16,0,1008,819,0.228193162,0.198338301
"50570",45,0,1009,819,0.06804585,0.198338301
"50571",33,0,1009,819,0.06804585,0.198338301
"50572",33,0,1011,819,0.111057388,0.198338301
"50573",33,0,1015,819,0.00477167,0.198338301
"50574",23,0,1015,819,0.00477167,0.198338301
"50575",22,0,1015,819,0.00477167,0.198338301
"50576",16,0,1015,819,0.00477167,0.198338301
"50577",22,0,701,819,0.006754651,0.198338301
"50578",16,0,1018,819,0.00873352,0.198338301
"50579",40,0,1019,819,0.00873352,0.198338301
"50580",16,0,1019,819,0.00873352,0.198338301
"50581",41,0,1019,819,0.00873352,0.198338301
"50582",45,0,1022,819,0.002697626,0.198338301
"50583",23,0,1023,819,0.463400479,0.198338301
"50584",22,0,1023,819,0.463400479,0.198338301
"50585",40,0,1023,819,0.463400479,0.198338301
"50586",41,0,1023,819,0.463400479,0.198338301
"50587",16,0,1023,819,0.463400479,0.198338301
"50588",16,0,1025,819,0.011247207,0.198338301
"50589",16,0,1027,819,0.005103613,0.198338301
"50590",22,0,1029,819,0.009848976,0.198338301
"50591",33,0,1030,819,0.013517378,0.198338301
"50592",40,0,1030,819,0.013517378,0.198338301
"50593",33,0,1031,819,0.005266803,0.198338301
"50594",23,0,1034,819,10.51145177,0.198338301
"50595",22,0,1038,819,8.6176331,0.198338301
"50596",23,0,1050,819,0.269864027,0.198338301
"50597",22,0,1050,819,0.269864027,0.198338301
"50598",45,0,1052,819,0.294023038,0.198338301
"50599",22,0,1055,819,63.822,0.198338301
"50600",40,0,705,819,0.002406192,0.198338301
"50601",22,0,705,819,0.002406192,0.198338301
"50602",45,0,705,819,0.002406192,0.198338301
"50603",41,0,705,819,0.002406192,0.198338301
"50604",23,0,705,819,0.002406192,0.198338301
"50605",16,0,705,819,0.002406192,0.198338301
"50606",33,0,705,819,0.002406192,0.198338301
"50607",23,0,1060,819,0,0.198338301
"50608",22,0,1060,819,0,0.198338301
"50609",33,0,1060,819,0,0.198338301
"50610",16,0,1060,819,0,0.198338301
"50611",40,0,1060,819,0,0.198338301
"50612",41,0,1060,819,0,0.198338301
"50613",45,0,1060,819,0,0.198338301
"50614",22,0,1061,819,0,0.198338301
"50615",41,0,1061,819,0,0.198338301
"50616",16,0,1061,819,0,0.198338301
"50617",45,0,1061,819,0,0.198338301
"50618",40,0,1061,819,0,0.198338301
"50619",33,0,1061,819,0,0.198338301
"50620",23,0,1061,819,0,0.198338301
"50621",23,0,1062,819,0.000225,0.198338301
"50622",45,0,1062,819,0.000225,0.198338301
"50623",16,0,1062,819,0.000225,0.198338301
"50624",22,0,1062,819,0.000225,0.198338301
"50625",40,0,1062,819,0.000225,0.198338301
"50626",33,0,1062,819,0.000225,0.198338301
"50627",41,0,1062,819,0.000225,0.198338301
"50628",40,0,1063,819,0.000225,0.198338301
"50629",33,0,1063,819,0.000225,0.198338301
"50630",41,0,1063,819,0.000225,0.198338301
"50631",22,0,1063,819,0.000225,0.198338301
"50632",45,0,1063,819,0.000225,0.198338301
"50633",23,0,1063,819,0.000225,0.198338301
"50634",16,0,1063,819,0.000225,0.198338301
"50635",16,0,1064,819,0.000225,0.198338301
"50636",33,0,1064,819,0.000225,0.198338301
"50637",40,0,1064,819,0.000225,0.198338301
"50638",45,0,1064,819,0.000225,0.198338301
"50639",41,0,1064,819,0.000225,0.198338301
"50640",22,0,1064,819,0.000225,0.198338301
"50641",23,0,1064,819,0.000225,0.198338301
"50642",22,0,1065,819,0.000225,0.198338301
"50643",45,0,1065,819,0.000225,0.198338301
"50644",40,0,1065,819,0.000225,0.198338301
"50645",41,0,1065,819,0.000225,0.198338301
"50646",23,0,1065,819,0.000225,0.198338301
"50647",33,0,1065,819,0.000225,0.198338301
"50648",16,0,1065,819,0.000225,0.198338301
"50649",45,0,1066,819,0.000225,0.198338301
"50650",40,0,1066,819,0.000225,0.198338301
"50651",22,0,1066,819,0.000225,0.198338301
"50652",16,0,1066,819,0.000225,0.198338301
"50653",23,0,1066,819,0.000225,0.198338301
"50654",33,0,1066,819,0.000225,0.198338301
"50655",41,0,1066,819,0.000225,0.198338301
"50656",33,0,1067,819,9.5e-13,0.198338301
"50657",22,0,1067,819,9.5e-13,0.198338301
"50658",23,0,1067,819,9.5e-13,0.198338301
"50659",45,0,1067,819,9.5e-13,0.198338301
"50660",16,0,1067,819,9.5e-13,0.198338301
"50661",41,0,1067,819,9.5e-13,0.198338301
"50662",40,0,1067,819,9.5e-13,0.198338301
"50663",40,0,1068,819,1e-05,0.198338301
"50664",33,0,1068,819,1e-05,0.198338301
"50665",22,0,1068,819,1e-05,0.198338301
"50666",23,0,1068,819,1e-05,0.198338301
"50667",45,0,1068,819,1e-05,0.198338301
"50668",16,0,1068,819,1e-05,0.198338301
"50669",41,0,1068,819,1e-05,0.198338301
"50670",33,0,1069,819,1e-05,0.198338301
"50671",40,0,1069,819,1e-05,0.198338301
"50672",22,0,1069,819,1e-05,0.198338301
"50673",16,0,1069,819,1e-05,0.198338301
"50674",45,0,1069,819,1e-05,0.198338301
"50675",41,0,1069,819,1e-05,0.198338301
"50676",23,0,1069,819,1e-05,0.198338301
"50677",23,0,1070,819,1e-05,0.198338301
"50678",40,0,1070,819,1e-05,0.198338301
"50679",41,0,1070,819,1e-05,0.198338301
"50680",22,0,1070,819,1e-05,0.198338301
"50681",33,0,1070,819,1e-05,0.198338301
"50682",16,0,1070,819,1e-05,0.198338301
"50683",45,0,1070,819,1e-05,0.198338301
"50684",33,0,1072,819,1e-04,0.198338301
"50685",16,0,1072,819,1e-04,0.198338301
"50686",22,0,1072,819,1e-04,0.198338301
"50687",41,0,1072,819,1e-04,0.198338301
"50688",45,0,1072,819,1e-04,0.198338301
"50689",40,0,1072,819,1e-04,0.198338301
"50690",23,0,1072,819,1e-04,0.198338301
"50691",33,0,707,819,0.00873352,0.198338301
"50692",16,0,707,819,0.00873352,0.198338301
"50693",45,0,707,819,0.00873352,0.198338301
"50694",22,0,707,819,0.00873352,0.198338301
"50695",33,0,1076,819,0.039455426,0.198338301
"50696",33,0,1077,819,0.112778042,0.198338301
"50697",16,0,1077,819,0.112778042,0.198338301
"50698",16,0,1078,819,0.021230108,0.198338301
"50699",41,0,1078,819,0.021230108,0.198338301
"50700",41,0,1079,819,0.011108034,0.198338301
"50701",45,0,1079,819,0.011108034,0.198338301
"50702",40,0,1081,819,0.042463401,0.198338301
"50703",45,0,1084,819,0.020964276,0.198338301
"50704",45,0,1085,819,0.043063928,0.198338301
"50705",40,0,1086,819,0.005005826,0.198338301
"50706",40,0,1087,819,0.024738247,0.198338301
"50707",40,0,1089,819,0.010919045,0.198338301
"50708",40,0,1090,819,0.040720032,0.198338301
"50709",40,0,1091,819,0.019994368,0.198338301
"50710",40,0,1092,819,0.066752643,0.198338301
"50711",41,1,1095,819,0.302116467,0.198338301
"50712",45,1,1096,819,0.204232854,0.198338301
"50713",33,0,1109,819,0.004747429,0.198338301
"50714",40,0,1111,819,0.034937973,0.198338301
"50715",33,0,1112,819,0.010288614,0.198338301
"50716",41,0,1116,819,0.010919045,0.198338301
"50717",45,0,1117,819,0.013378997,0.198338301
"50718",33,0,1117,819,0.013378997,0.198338301
"50719",45,0,1118,819,0.008215876,0.198338301
"50720",33,1,1121,819,1.322539314,0.198338301
"50721",16,1,1127,819,1.495786804,0.198338301
"50722",45,1,1128,819,4.55682843,0.198338301
"50723",41,1,1128,819,4.55682843,0.198338301
"50724",33,0,1131,819,0.004341562,0.198338301
"50725",45,0,1133,819,27.82523089,0.198338301
"50726",23,0,713,819,0.005103613,0.198338301
"50727",16,0,713,819,0.005103613,0.198338301
"50728",22,0,713,819,0.005103613,0.198338301
"50729",45,0,1138,819,2.503053925,0.198338301
"50730",45,0,1139,819,34.996,0.198338301
"50731",45,0,1141,819,6.17,0.198338301
"50732",22,0,1141,819,6.17,0.198338301
"50733",33,0,1141,819,6.17,0.198338301
"50734",41,0,1141,819,6.17,0.198338301
"50735",16,0,1141,819,6.17,0.198338301
"50736",23,0,1141,819,6.17,0.198338301
"50737",23,0,714,819,0.005103613,0.198338301
"50738",33,0,1147,819,0.064383742,0.198338301
"50739",45,0,1147,819,0.064383742,0.198338301
"50740",41,0,1151,819,0.071478662,0.198338301
"50741",33,0,1151,819,0.071478662,0.198338301
"50742",45,0,1154,819,0.093778774,0.198338301
"50743",33,0,1158,819,0.095512642,0.198338301
"50744",33,0,1162,819,0.027350481,0.198338301
"50745",23,0,716,819,0.004747429,0.198338301
"50746",33,0,1166,819,0.010759214,0.198338301
"50747",45,0,1172,819,0.173747388,0.198338301
"50748",33,0,1172,819,0.173747388,0.198338301
"50749",40,0,1172,819,0.173747388,0.198338301
"50750",41,0,1172,819,0.173747388,0.198338301
"50751",33,0,1173,819,0.042433166,0.198338301
"50752",45,0,1174,819,0.275360645,0.198338301
"50753",16,0,1174,819,0.275360645,0.198338301
"50754",45,1,1176,819,6.138126984,0.198338301
"50755",45,1,1177,819,0.37575857,0.198338301
"50756",40,1,1182,819,9.286679027,0.198338301
"50757",40,1,1183,819,3.014300388,0.198338301
"50758",40,1,1184,819,4.118213498,0.198338301
"50759",22,0,718,819,0.281974213,0.198338301
"50760",45,1,1194,819,14.79770857,0.198338301
"50761",23,0,1198,819,141.1591498,0.198338301
"50762",40,0,1198,819,141.1591498,0.198338301
"50763",41,0,1205,819,1.291763719,0.198338301
"50764",45,1,1209,819,0.274325656,0.198338301
"50765",40,1,1210,819,1.160994897,0.198338301
"50766",45,1,1211,819,9.805233875,0.198338301
"50767",33,1,1213,819,0.457829954,0.198338301
"50768",45,1,1213,819,0.457829954,0.198338301
"50769",33,1,1224,819,1.76901436,0.198338301
"50770",22,1,722,819,3.677257341,0.198338301
"50771",33,1,1225,819,3.846050926,0.198338301
"50772",16,0,1229,819,385.8571429,0.198338301
"50773",16,1,723,819,3.348347366,0.198338301
"50774",23,1,723,819,3.348347366,0.198338301
"50775",40,1,1238,819,3.435355456,0.198338301
"50776",22,1,1238,819,3.435355456,0.198338301
"50777",16,1,1242,819,1.036460701,0.198338301
"50778",16,1,1247,819,0.229611521,0.198338301
"50779",45,1,725,819,0.038697749,0.198338301
"50780",16,1,1254,819,3.398146043,0.198338301
"50781",16,0,1261,819,0.004490637,0.198338301
"50782",23,0,1279,819,0.006166226,0.198338301
"50783",33,0,1279,819,0.006166226,0.198338301
"50784",41,0,1279,819,0.006166226,0.198338301
"50785",22,0,1279,819,0.006166226,0.198338301
"50786",45,0,1279,819,0.006166226,0.198338301
"50787",40,0,1279,819,0.006166226,0.198338301
"50788",16,0,1279,819,0.006166226,0.198338301
"50789",16,1,1283,819,0.609500221,0.198338301
"50790",16,0,1288,819,1.302564254,0.198338301
"50791",33,0,1295,819,0.001432695,0.198338301
"50792",16,0,1299,819,0.034116872,0.198338301
"50793",16,0,1309,819,0.023233618,0.198338301
"50794",40,1,731,819,1.784674203,0.198338301
"50795",22,1,731,819,1.784674203,0.198338301
"50796",16,0,1316,819,0.007042223,0.198338301
"50797",16,0,1327,819,0.015966592,0.198338301
"50798",16,1,1328,819,0.490490635,0.198338301
"50799",16,1,1329,819,1.302429809,0.198338301
"50800",16,0,1330,819,0.005103613,0.198338301
"50801",16,0,1332,819,0.00595572,0.198338301
"50802",40,0,1332,819,0.00595572,0.198338301
"50803",45,0,1332,819,0.00595572,0.198338301
"50804",16,0,1333,819,0.026797154,0.198338301
"50805",16,0,1334,819,0.006754651,0.198338301
"50806",40,0,1340,819,0.01263181,0.198338301
"50807",16,0,1340,819,0.01263181,0.198338301
"50808",41,0,1340,819,0.01263181,0.198338301
"50809",40,0,1341,819,0.008992619,0.198338301
"50810",16,0,1341,819,0.008992619,0.198338301
"50811",41,0,1341,819,0.008992619,0.198338301
"50812",41,0,1342,819,0.008992619,0.198338301
"50813",16,0,1342,819,0.008992619,0.198338301
"50814",33,0,1344,819,0.014617906,0.198338301
"50815",41,0,1349,819,0.01263181,0.198338301
"50816",23,0,672,819,0.008339618,0.198338301
"50817",22,0,672,819,0.008339618,0.198338301
"50818",40,1,1353,819,0.549987452,0.198338301
"50819",41,1,1354,819,2.886337995,0.198338301
"50820",16,1,1357,819,0.157031297,0.198338301
"50821",23,1,1357,819,0.157031297,0.198338301
"50822",40,1,1357,819,0.157031297,0.198338301
"50823",22,1,1357,819,0.157031297,0.198338301
"50824",45,1,1357,819,0.157031297,0.198338301
"50825",16,1,1358,819,0.20405683,0.198338301
"50826",22,1,1358,819,0.20405683,0.198338301
"50827",23,0,1359,819,0.071537439,0.198338301
"50828",22,0,1360,819,0.203722423,0.198338301
"50829",33,1,1362,819,4.670990026,0.198338301
"50830",16,0,1363,819,4.052368204,0.198338301
"50831",33,0,1365,819,7.338728143,0.198338301
"50832",16,0,1366,819,10.92300984,0.198338301
"50833",33,0,1366,819,10.92300984,0.198338301
"50834",41,0,1366,819,10.92300984,0.198338301
"50835",45,0,1366,819,10.92300984,0.198338301
"50836",22,0,1366,819,10.92300984,0.198338301
"50837",22,1,1368,819,18.71577456,0.198338301
"50838",16,1,1368,819,18.71577456,0.198338301
"50839",22,1,738,819,3.593440061,0.198338301
"50840",23,1,738,819,3.593440061,0.198338301
"50841",33,1,738,819,3.593440061,0.198338301
"50842",41,1,738,819,3.593440061,0.198338301
"50843",40,1,738,819,3.593440061,0.198338301
"50844",16,1,738,819,3.593440061,0.198338301
"50845",41,0,1370,819,0.027032843,0.198338301
"50846",45,0,1371,819,0.018725346,0.198338301
"50847",16,0,1371,819,0.018725346,0.198338301
"50848",33,0,1371,819,0.018725346,0.198338301
"50849",41,0,1373,819,0.024195618,0.198338301
"50850",16,0,1373,819,0.024195618,0.198338301
"50851",22,1,739,819,4.253992615,0.198338301
"50852",16,1,739,819,4.253992615,0.198338301
"50853",23,1,739,819,4.253992615,0.198338301
"50854",40,0,1378,819,921.8518519,0.198338301
"50855",45,0,1378,819,921.8518519,0.198338301
"50856",45,0,1379,819,322.6969697,0.198338301
"50857",16,0,1380,819,483.75,0.198338301
"50858",23,0,1380,819,483.75,0.198338301
"50859",22,0,1381,819,2295.738095,0.198338301
"50860",23,0,1383,819,378.2722222,0.198338301
"50861",22,0,1383,819,378.2722222,0.198338301
"50862",41,1,1384,819,2.292382689,0.198338301
"50863",45,1,1384,819,2.292382689,0.198338301
"50864",22,1,1384,819,2.292382689,0.198338301
"50865",40,1,1384,819,2.292382689,0.198338301
"50866",22,1,740,819,5.906475701,0.198338301
"50867",22,0,1385,819,0.40419154,0.198338301
"50868",16,0,1385,819,0.40419154,0.198338301
"50869",23,0,1385,819,0.40419154,0.198338301
"50870",22,0,1390,819,0.194266569,0.198338301
"50871",40,1,1394,819,0.220271441,0.198338301
"50872",33,1,1394,819,0.220271441,0.198338301
"50873",45,1,1394,819,0.220271441,0.198338301
"50874",41,1,1394,819,0.220271441,0.198338301
"50875",22,1,741,819,9.968430173,0.198338301
"50876",16,1,1397,819,2.201557337,0.198338301
"50877",40,1,742,819,5.111423796,0.198338301
"50878",16,1,742,819,5.111423796,0.198338301
"50879",45,1,742,819,5.111423796,0.198338301
"50880",33,1,742,819,5.111423796,0.198338301
"50881",40,1,1400,819,0.392277052,0.198338301
"50882",33,0,1402,819,0.002697626,0.198338301
"50883",40,0,1404,819,0.003524188,0.198338301
"50884",16,1,743,819,7.949147891,0.198338301
"50885",23,1,743,819,7.949147891,0.198338301
"50886",16,1,744,819,6.997365444,0.198338301
"50887",22,1,744,819,6.997365444,0.198338301
"50888",45,0,673,819,0.00845225,0.198338301
"50889",40,0,673,819,0.00845225,0.198338301
"50890",41,0,673,819,0.00845225,0.198338301
"50891",16,0,1409,819,71.69419206,0.198338301
"50892",16,0,1413,819,26.21648789,0.198338301
"50893",45,0,746,819,0.02330351,0.198338301
"50894",33,0,746,819,0.02330351,0.198338301
"50895",16,0,1414,819,9.240836137,0.198338301
"50896",22,0,1415,819,7.771683899,0.198338301
"50897",16,0,1415,819,7.771683899,0.198338301
"50898",16,0,1416,819,3.997226167,0.198338301
"50899",22,0,1416,819,3.997226167,0.198338301
"50900",45,0,1417,819,2.188587403,0.198338301
"50901",22,0,1417,819,2.188587403,0.198338301
"50902",22,0,1418,819,1.439063261,0.198338301
"50903",45,0,1418,819,1.439063261,0.198338301
"50904",16,0,1419,819,192.3524667,0.198338301
"50905",40,0,1419,819,192.3524667,0.198338301
"50906",22,0,1419,819,192.3524667,0.198338301
"50907",16,0,1420,819,61.44060013,0.198338301
"50908",16,0,1421,819,20.05774062,0.198338301
"50909",22,0,1422,819,125.0120009,0.198338301
"50910",22,0,1423,819,37.93413801,0.198338301
"50911",16,1,747,819,4.000437241,0.198338301
"50912",45,0,1424,819,1091.8425,0.198338301
"50913",22,0,1426,819,184.894,0.198338301
"50914",23,0,1428,819,10.15704301,0.198338301
"50915",16,0,1428,819,10.15704301,0.198338301
"50916",16,0,1429,819,2.441169572,0.198338301
"50917",16,0,748,819,27.92691152,0.198338301
"50918",23,0,1435,819,79.86371867,0.198338301
"50919",22,0,1435,819,79.86371867,0.198338301
"50920",22,0,1438,819,0.232019304,0.198338301
"50921",23,0,1441,819,278.3054358,0.198338301
"50922",22,0,1449,819,436.485,0.198338301
"50923",40,1,1451,819,4.843954957,0.198338301
"50924",22,1,1451,819,4.843954957,0.198338301
"50925",16,0,1454,819,34.58876822,0.198338301
"50926",40,0,1456,819,412.8690807,0.198338301
"50927",23,0,1457,819,27.96034088,0.198338301
"50928",22,0,1457,819,27.96034088,0.198338301
"50929",16,1,1458,819,NA,0.198338301
"50930",40,1,1458,819,NA,0.198338301
"50931",45,1,1458,819,NA,0.198338301
"50932",33,1,1458,819,NA,0.198338301
"50933",23,1,1458,819,NA,0.198338301
"50934",41,1,1458,819,NA,0.198338301
"50935",22,1,1458,819,NA,0.198338301
"50936",23,0,1459,819,178.420123,0.198338301
"50937",22,0,1459,819,178.420123,0.198338301
"50938",23,0,1460,819,427.2114987,0.198338301
"50939",41,0,1460,819,427.2114987,0.198338301
"50940",22,0,1460,819,427.2114987,0.198338301
"50941",33,0,1460,819,427.2114987,0.198338301
"50942",22,0,1461,819,29.57776998,0.198338301
"50943",23,0,1461,819,29.57776998,0.198338301
"50944",40,0,1461,819,29.57776998,0.198338301
"50945",16,0,1465,819,623.3199166,0.198338301
"50946",45,0,1465,819,623.3199166,0.198338301
"50947",45,0,1466,819,4.621467279,0.198338301
"50948",40,0,1468,819,518.2592395,0.198338301
"50949",22,0,1468,819,518.2592395,0.198338301
"50950",22,0,1470,819,10.45723676,0.198338301
