Morphospecies,Order,Present in Vials,Species_Stage_Name,Stage_Name,Group,Specialist,Standard_Sorting_Name,Barcode_Status,Authority,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,specific_epithet,subspecies,Body_Length_Mean_mm,Body_Mass_Mean_mg,Body_Mass_SD_mg,Body_Mass_N,Body_Mass_Source,Body_Mass_Proxy,Body_Mass_Notes
Xenasteia_sp_1,280,1,Xenasteia_sp_1_Egg,Egg,Diptera,Matt_Bertone,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Diptera,,,,Xenasteiidae,,Xenasteia,sp1,,,,,,,,
Xenasteia_sp_1,280,1,Xenasteia_sp_1_Larvae,Larvae,Diptera,Matt_Bertone,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Diptera,,,,Xenasteiidae,,Xenasteia,sp1,,,,,,,,
Xenasteia_sp_1,280,1,Xenasteia_sp_1_Pupae,Pupae,Diptera,Matt_Bertone,,Not_compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Diptera,,,,Xenasteiidae,,Xenasteia,sp1,,,,,,,,
Yellow_patterned_Dasyhelea,282,1,Yellow_patterned_Dasyhelea_Adult,Adult,Diptera,Rachel_Behm,,,,Arthropoda,Hexapoda,Insecta,,,Diptera,,,,,,,,,0.9,0.045615916,0.02066961,10,,,
Yellow_patterned_Dasyhelea,282,1,Yellow_patterned_Dasyhelea_Egg,Egg,Diptera,Rachel_Behm,,,,Arthropoda,Hexapoda,Insecta,,,Diptera,,,,,,,,,,,,,,,
Yellow_patterned_Dasyhelea,282,1,Yellow_patterned_Dasyhelea_Larvae,Larvae,Diptera,Rachel_Behm,,,,Arthropoda,Hexapoda,Insecta,,,Diptera,,,,,,,,,,,,,,,
Yellow_patterned_Dasyhelea,282,1,Yellow_patterned_Dasyhelea_Pupae,Pupae,Diptera,Rachel_Behm,,,,Arthropoda,Hexapoda,Insecta,,,Diptera,,,,,,,,,,,,,,,
Cardiocondyla_emeryi,283,1,Cardiocondyla_emeryi_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,emeryi,,,,,,,,
Cardiocondyla_emeryi,283,,Cardiocondyla_emeryi_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,emeryi,,,,,,,,
Cardiocondyla_emeryi,283,1,Cardiocondyla_emeryi_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,emeryi,,,,,,,,
Cardiocondyla_emeryi,283,1,Cardiocondyla_emeryi_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,emeryi,,,,,,,,
Cardiocondyla_emeryi,283,1,Cardiocondyla_emeryi_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,emeryi,,,,,,,,
Cardiocondyla_emeryi,283,,Cardiocondyla_emeryi_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,emeryi,,1.6,0.055292019,NA,1,,,
Cardiocondyla_minutior,284,1,Cardiocondyla_minutior_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,minutior,,,,,,,,
Cardiocondyla_minutior,284,,Cardiocondyla_minutior_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,minutior,,,,,,,,
Cardiocondyla_minutior,284,1,Cardiocondyla_minutior_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,minutior,,,,,,,,
Cardiocondyla_minutior,284,1,Cardiocondyla_minutior_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,minutior,,,,,,,,
Cardiocondyla_minutior,284,1,Cardiocondyla_minutior_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,minutior,,,,,,,,
Cardiocondyla_minutior,284,,Cardiocondyla_minutior_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Crematogastrini,Cardiocondyla,minutior,,2.5,0.205809183,0.116123106,6,,,
Hypoponera_punctatissima,285,1,Hypoponera_punctatissima_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Ponerinae,Hypoponera,punctatissima,,,,,,,,
Hypoponera_punctatissima,285,,Hypoponera_punctatissima_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Ponerinae,Hypoponera,punctatissima,,,,,,,,
Hypoponera_punctatissima,285,1,Hypoponera_punctatissima_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Ponerinae,Hypoponera,punctatissima,,,,,,,,
Hypoponera_punctatissima,285,1,Hypoponera_punctatissima_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Ponerinae,Hypoponera,punctatissima,,,,,,,,
Hypoponera_punctatissima,285,1,Hypoponera_punctatissima_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Ponerinae,Hypoponera,punctatissima,,,,,,,,
Hypoponera_punctatissima,285,,Hypoponera_punctatissima_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Ponerinae,Hypoponera,punctatissima,,1.304761905,0.041087785,0.020281627,21,,,
Monomorium_floricola,286,1,Monomorium_floricola_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Monomorium,floricola,,2.72,0.327720405,0.07780345,5,,,
Monomorium_floricola,286,,Monomorium_floricola_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Monomorium,floricola,,,,,,,,
Monomorium_floricola,286,1,Monomorium_floricola_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Monomorium,floricola,,,,,,,,
Monomorium_floricola,286,1,Monomorium_floricola_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Monomorium,floricola,,,,,,,,
Monomorium_floricola,286,1,Monomorium_floricola_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Monomorium,floricola,,,,,,,,
Monomorium_floricola,286,,Monomorium_floricola_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Monomorium,floricola,,2.448387097,0.408001593,0.279930253,31,,,
Nylanderia_bourbonica,287,1,Nylanderia_bourbonica_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,bourbonica,,,,,,,,
Nylanderia_bourbonica,287,,Nylanderia_bourbonica_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,bourbonica,,,,,,,,
Nylanderia_bourbonica,287,1,Nylanderia_bourbonica_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,bourbonica,,,,,,,,
Nylanderia_bourbonica,287,1,Nylanderia_bourbonica_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,bourbonica,,,,,,,,
Nylanderia_bourbonica,287,1,Nylanderia_bourbonica_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,bourbonica,,,,,,,,
Nylanderia_bourbonica,287,,Nylanderia_bourbonica_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,bourbonica,,2.136,0.33002424,0.132286069,25,,,
Nylanderia_vaga,288,1,Nylanderia_vaga_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,vaga,,4.6,2.270428539,0.45450683,2,,,
Nylanderia_vaga,288,,Nylanderia_vaga_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,vaga,,2,0.138230048,NA,1,,,
Nylanderia_vaga,288,1,Nylanderia_vaga_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,vaga,,,,,,,,
Nylanderia_vaga,288,1,Nylanderia_vaga_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,vaga,,,,,,,,
Nylanderia_vaga,288,1,Nylanderia_vaga_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,vaga,,2.2,0.493020505,0.241100397,2,,,
Nylanderia_vaga,288,,Nylanderia_vaga_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Nylanderia,vaga,,1.427272727,0.047464219,0.011912612,11,,,
Strumigenys_emmae,289,1,Strumigenys_emmae_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Strumigenys,emmae,,,,,,,,
Strumigenys_emmae,289,,Strumigenys_emmae_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Strumigenys,emmae,,1,0.051836268,NA,1,,,
Strumigenys_emmae,289,1,Strumigenys_emmae_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Strumigenys,emmae,,,,,,,,
Strumigenys_emmae,289,1,Strumigenys_emmae_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Strumigenys,emmae,,,,,,,,
Strumigenys_emmae,289,1,Strumigenys_emmae_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Strumigenys,emmae,,,,,,,,
Strumigenys_emmae,289,,Strumigenys_emmae_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Strumigenys,emmae,,,,,,,,
Paratrenchina_longicornis,290,#N/A,Paratrenchina_longicornis_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Paratrenchina,longicornis,,,,,,,,
Paratrenchina_longicornis,290,,Paratrenchina_longicornis_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Paratrenchina,longicornis,,,,,,,,
Paratrenchina_longicornis,290,#N/A,Paratrenchina_longicornis_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Paratrenchina,longicornis,,,,,,,,
Paratrenchina_longicornis,290,#N/A,Paratrenchina_longicornis_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Paratrenchina,longicornis,,,,,,,,
Paratrenchina_longicornis,290,#N/A,Paratrenchina_longicornis_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Paratrenchina,longicornis,,,,,,,,
Paratrenchina_longicornis,290,,Paratrenchina_longicornis_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Formicinae,Paratrenchina,longicornis,,2.2,0.12375909,0.03451564,2,,,
Pheidole_megacephala,291,1,Pheidole_megacephala_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Pheidole,megacephala,,6.533333333,10.1130639,3.471533416,6,,,
Pheidole_megacephala,291,,Pheidole_megacephala_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Pheidole,megacephala,,,,,,,,
Pheidole_megacephala,291,1,Pheidole_megacephala_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Pheidole,megacephala,,,,,,,,
Pheidole_megacephala,291,1,Pheidole_megacephala_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Pheidole,megacephala,,,,,,,,
Pheidole_megacephala,291,1,Pheidole_megacephala_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Pheidole,megacephala,,1.34,0.098488909,0.04600314,30,,,
Pheidole_megacephala,291,,Pheidole_megacephala_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Pheidole,megacephala,,2.2,0.12375909,0.03451564,2,,,
Pheidole_megacephala,291,,Pheidole_megacephala_Solider,Solider,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Pheidole,megacephala,,,,,,,,
Syllophopsis_sechellensis,292,1,Syllophopsis_sechellensis_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Syllophopsis,sechellensis,,1.9,0.131318546,NA,1,,,
Syllophopsis_sechellensis,292,,Syllophopsis_sechellensis_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Syllophopsis,sechellensis,,,,,,,,
Syllophopsis_sechellensis,292,1,Syllophopsis_sechellensis_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Syllophopsis,sechellensis,,,,,,,,
Syllophopsis_sechellensis,292,1,Syllophopsis_sechellensis_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Syllophopsis,sechellensis,,,,,,,,
Syllophopsis_sechellensis,292,1,Syllophopsis_sechellensis_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Syllophopsis,sechellensis,,1.142857143,0.043800275,0.015863948,21,,,
Syllophopsis_sechellensis,292,,Syllophopsis_sechellensis_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Syllophopsis,sechellensis,,1.95,0.188986394,0.188868766,2,,,
Tapinoma_melanocephalum,293,1,Tapinoma_melanocephalum_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Dolichoderinae,Tapinoma,melanocephalum,,1.85,0.10597637,0.104805464,4,,,
Tapinoma_melanocephalum,293,,Tapinoma_melanocephalum_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Dolichoderinae,Tapinoma,melanocephalum,,,,,,,,
Tapinoma_melanocephalum,293,1,Tapinoma_melanocephalum_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Dolichoderinae,Tapinoma,melanocephalum,,,,,,,,
Tapinoma_melanocephalum,293,1,Tapinoma_melanocephalum_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Dolichoderinae,Tapinoma,melanocephalum,,,,,,,,
Tapinoma_melanocephalum,293,1,Tapinoma_melanocephalum_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Dolichoderinae,Tapinoma,melanocephalum,,,,,,,,
Tapinoma_melanocephalum,293,,Tapinoma_melanocephalum_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Dolichoderinae,Tapinoma,melanocephalum,,3.008928571,0.592661331,0.142698648,28,,,
Tetramorium_bicarinatum,294,1,Tetramorium_bicarinatum_Queen,Queen,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Tetramorium,bicarinatum,,,,,,,,
Tetramorium_bicarinatum,294,,Tetramorium_bicarinatum_Male,Male,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Tetramorium,bicarinatum,,,,,,,,
Tetramorium_bicarinatum,294,1,Tetramorium_bicarinatum_Egg,Egg,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Tetramorium,bicarinatum,,,,,,,,
Tetramorium_bicarinatum,294,1,Tetramorium_bicarinatum_Larvae,Larvae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Tetramorium,bicarinatum,,,,,,,,
Tetramorium_bicarinatum,294,1,Tetramorium_bicarinatum_Pupae,Pupae,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Tetramorium,bicarinatum,,,,,,,,
Tetramorium_bicarinatum,294,,Tetramorium_bicarinatum_Worker,Worker,Formicidae,Eli_Sarnat,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hymenoptera,,,,Formicidae,Myrmicinae,Tetramorium,bicarinatum,,,,,,,,
Aleurodicus_dispersus,295,1,Aleurodicus_dispersus_Adult,Adult,Hemiptera,,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Hemiptera,Sternorrhyncha,,Aleyrodoidea,Aleyrodidae,,Aleurodicus,dispersus,,1.552054795,0.186634234,0.082566526,73,,,
Aleurodicus_dispersus,295,1,Aleurodicus_dispersus_Egg,Egg,Hemiptera,,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Hemiptera,Sternorrhyncha,,Aleyrodoidea,Aleyrodidae,,Aleurodicus,dispersus,,0.3,,,,https://www.cabi.org/isc/datasheet/4141,,
Aleurodicus_dispersus,295,1,Aleurodicus_dispersus_Crawler,Crawler,Hemiptera,,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Hemiptera,Sternorrhyncha,,Aleyrodoidea,Aleyrodidae,,Aleurodicus,dispersus,,0.65,,,,https://www.cabi.org/isc/datasheet/4141,,
Aleurodicus_dispersus,295,1,Aleurodicus_dispersus_Pupae,Pupae,Hemiptera,,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Hemiptera,Sternorrhyncha,,Aleyrodoidea,Aleyrodidae,,Aleurodicus,dispersus,,1.06,,,,https://www.cabi.org/isc/datasheet/4141,,
Aphis_sp_1,296,1,Aphis_sp_1_Adult,Adult,Hemiptera,John_McLaughlin,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,Aphidoidea,Aphididae,,Aphis,,,,,,,,,
Aphis_sp_1,296,1,Aphis_sp_1_Egg,Egg,Hemiptera,John_McLaughlin,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,Aphidoidea,Aphididae,,Aphis,,,,,,,,,
Aphis_sp_1,296,1,Aphis_sp_1_Nymph,Nymph,Hemiptera,John_McLaughlin,,Compliant,BOLD confirmed,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,Aphidoidea,Aphididae,,Aphis,,,,,,,,,
Brown_and_white_Nymph,297,1,Brown_and_white_Nymph_Adult,Adult,Hemiptera,,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,,,,Brown_and_white_Nymph,,,,,,,,,
Brown_and_white_Nymph,297,1,Brown_and_white_Nymph_Egg,Egg,Hemiptera,,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,,,,Brown_and_white_Nymph,,,,,,,,,
Brown_and_white_Nymph,297,1,Brown_and_white_Nymph_Nymph,Nymph,Hemiptera,,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,,,,Brown_and_white_Nymph,,,,,,,,,
Plant_hopper_sp_1,298,1,Plant_hopper_sp_1_Adult,Adult,Hemiptera,John_McLaughlin,Brown_back_hemi,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,Auchenorrhyncha,Fulgoromorpha,,,,Brown_back_hemi,,,,,,,,,
Plant_hopper_sp_1,298,1,Plant_hopper_sp_1_Egg,Egg,Hemiptera,John_McLaughlin,Brown_back_hemi,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,Auchenorrhyncha,Fulgoromorpha,,,,Brown_back_hemi,,,,,,,,,
Plant_hopper_sp_1,298,1,Plant_hopper_sp_1_Nymph,Nymph,Hemiptera,John_McLaughlin,Brown_back_hemi,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,Auchenorrhyncha,Fulgoromorpha,,,,Brown_back_hemi,,,,,,,,,
Emesinae_sp_1,299,1,Emesinae_sp_1_Adult,Adult,Hemiptera,John_McLaughlin,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,Cimicomorpha,Reduviidae,Emesinae,Brown_striped_legs,,,3.666666667,0.791942983,0.03299217,3,,,
Emesinae_sp_1,299,1,Emesinae_sp_1_Egg,Egg,Hemiptera,John_McLaughlin,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,Cimicomorpha,Reduviidae,Emesinae,Brown_striped_legs,,,,,,,,,
Emesinae_sp_1,299,1,Emesinae_sp_1_Nymph,Nymph,Hemiptera,John_McLaughlin,,Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,Cimicomorpha,Reduviidae,Emesinae,Brown_striped_legs,,,1.94,0.15084354,0.038329056,5,,,
Geotomus_pygmaeus,300,1,Geotomus_pygmaeus_Adult,Adult,Hemiptera,,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,,Cydnidae,,Geotomus_pygmaeus,,,3.575,5.673911502,1.342515514,4,,,
Geotomus_pygmaeus,300,1,Geotomus_pygmaeus_Egg,Egg,Hemiptera,,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,,Cydnidae,,Geotomus_pygmaeus,,,,,,,,,
Geotomus_pygmaeus,300,1,Geotomus_pygmaeus_Nymph,Nymph,Hemiptera,,,Compliant,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,,Cydnidae,,Geotomus_pygmaeus,,,,,,,,,
Emesinae_sp_2,301,1,Emesinae_sp_2_Adult,Adult,Hemiptera,John_McLaughlin,"Long_legged_hemi, Tribe = Metapterini",Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,Cimicomorpha,Reduviidae,Emesinae,Long_legged_hemi,,,4.875,1.171715641,0.260602342,4,,,
Emesinae_sp_2,301,1,Emesinae_sp_2_Egg,Egg,Hemiptera,John_McLaughlin,"Long_legged_hemi, Tribe = Metapterini",Not_submitted,Taxonomist,Arthropoda,Hexapoda,Insecta,,,Hemiptera,,,Cimicomorpha,Reduviidae,Emesinae,Long_legged_hemi,,,,,,,,,
