"","sample","unique_ID","pred_ID","Phylum_prey","Class_prey","Order_prey","Family_prey","Genus_prey","Species_prey","ID_level","reads"
"4334","EUB8c","Parartemia serventyi","Euborellia annulipes","Arthropoda","Branchiopoda","Anostraca","Branchipodidae","Parartemia","Parartemia serventyi","Species",0
"4335","EUB8c","Periplaneta","Euborellia annulipes","Arthropoda","Insecta","Blattodea","Blattidae","Periplaneta","","Genus",0
"4336","EUB8c","Pheidole","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","","Genus",0
"4337","EUB8c","Philonthus explorator","Euborellia annulipes","Arthropoda","Insecta","Coleoptera","Staphylinidae","Philonthus","Philonthus explorator","Species",0
"4338","EUB8c","Piletocera signiferalis","Euborellia annulipes","Arthropoda","Insecta","Lepidoptera","Crambidae","Piletocera","Piletocera signiferalis","Species",0
"4339","EUB8c","Ponera <ants>","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Ponera <ants>","","Genus",0
"4340","EUB8c","Pseudococcidae","Euborellia annulipes","Arthropoda","Insecta","Hemiptera","Pseudococcidae","","","Family",0
"4341","EUB8c","Pseudomyrmex gracilis","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Pseudomyrmex","Pseudomyrmex gracilis","Species",0
"4342","EUB8c","Saissetia oleae","Euborellia annulipes","Arthropoda","Insecta","Hemiptera","Coccidae","Saissetia","Saissetia oleae","Species",0
"4343","EUB8c","Salmo salar","Euborellia annulipes","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo","Salmo salar","Species",0
"4344","EUB8c","Sarcoptiformes","Euborellia annulipes","Arthropoda","Arachnida","Sarcoptiformes","","","","Order",0
"4345","EUB8c","Scholastes lonchifer","Euborellia annulipes","Arthropoda","Insecta","Diptera","Platystomatidae","Scholastes","Scholastes lonchifer","Species",0
"4346","EUB8c","Sciaridae","Euborellia annulipes","Arthropoda","Insecta","Diptera","Sciaridae","","","Family",0
"4347","EUB8c","Sciaridae sp. BIOUG15345-H01","Euborellia annulipes","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. BIOUG15345-H01","Species",0
"4348","EUB8c","Sciaridae sp. sc","Euborellia annulipes","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. sc_02707","Species",0
"4349","EUB8c","Sciaridae sp. sc","Euborellia annulipes","Arthropoda","Insecta","Diptera","Sciaridae","","Sciaridae sp. sc_07876","Species",0
"4350","EUB8c","Selenothrips rubrocinctus","Euborellia annulipes","Arthropoda","Insecta","Thysanoptera","Thripidae","Selenothrips","Selenothrips rubrocinctus","Species",0
"4351","EUB8c","Smeringopus pallidus","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Pholcidae","Smeringopus","Smeringopus pallidus","Species",0
"4352","EUB8c","Sminthuridae sp. DPCOL44194","Euborellia annulipes","Arthropoda","Collembola","Symphypleona","Sminthuridae","","Sminthuridae sp. DPCOL44194","Species",0
"4353","EUB8c","Sparassidae","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Sparassidae","","","Family",0
"4354","EUB8c","Stigmatogaster souletina","Euborellia annulipes","Arthropoda","Chilopoda","Geophilomorpha","Himantariidae","Stigmatogaster","Stigmatogaster souletina","Species",0
"4355","EUB8c","Styringomyia didyma","Euborellia annulipes","Arthropoda","Insecta","Diptera","Limoniidae","Styringomyia","Styringomyia didyma","Species",0
"4356","EUB8c","Suidasia","Euborellia annulipes","Arthropoda","Arachnida","Sarcoptiformes","Suidasiidae","Suidasia","","Genus",0
"4357","EUB8c","Sula sula","Euborellia annulipes","Chordata","Aves","Pelecaniformes","Sulidae","Sula","Sula sula","Species",0
"4358","EUB8c","Theridion","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Theridiidae","Theridion","","Genus",0
"4359","EUB8c","Thysanoptera","Euborellia annulipes","Arthropoda","Insecta","Thysanoptera","","","","Order",0
"4360","EUB8c","Tygarrup javanicus","Euborellia annulipes","Arthropoda","Chilopoda","Geophilomorpha","Mecistocephalidae","Tygarrup","Tygarrup javanicus","Species",0
"4361","EUB9c","Acaridae","Euborellia annulipes","Arthropoda","Arachnida","Sarcoptiformes","Acaridae","","","Family",0
"4362","EUB9c","Acrididae","Euborellia annulipes","Arthropoda","Insecta","Orthoptera","Acrididae","","","Family",0
"4363","EUB9c","Agromyzidae","Euborellia annulipes","Arthropoda","Insecta","Diptera","Agromyzidae","","","Family",0
"4364","EUB9c","Aleyrodidae","Euborellia annulipes","Arthropoda","Insecta","Hemiptera","Aleyrodidae","","","Family",0
"4365","EUB9c","Anisolabis","Euborellia annulipes","Arthropoda","Insecta","Dermaptera","Anisolabididae","Anisolabis","","Genus",0
"4366","EUB9c","Arachnida","Euborellia annulipes","Arthropoda","Arachnida","","","","","Class",0
"4367","EUB9c","Arachnida","Euborellia annulipes","Arthropoda","Arachnida","Araneae","","","","Order",0
"4368","EUB9c","Araneae","Euborellia annulipes","Arthropoda","Arachnida","Araneae","","","","Order",0
"4369","EUB9c","Arthropoda","Euborellia annulipes","Arthropoda","","","","","","Phylum",0
"4370","EUB9c","Arthropoda","Euborellia annulipes","Arthropoda","Arachnida","Araneae","","","","Order",0
"4371","EUB9c","Arthropoda","Euborellia annulipes","Arthropoda","Entognatha","Entomobryomorpha","","","","Order",0
"4372","EUB9c","Arthropoda","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","","","","Order",0
"4373","EUB9c","Arthropoda environmental sample","Euborellia annulipes","Arthropoda","","","","","Arthropoda environmental sample","Species",0
"4374","EUB9c","Bdelloidea","Euborellia annulipes","Rotifera","Bdelloidea","","","","","Class",0
"4375","EUB9c","Blattodea","Euborellia annulipes","Arthropoda","Insecta","Blattodea","","","","Order",0
"4376","EUB9c","Bourletiellidae","Euborellia annulipes","Arthropoda","Collembola","Symphypleona","Bourletiellidae","","","Family",0
"4377","EUB9c","Buthus mariefranceae","Euborellia annulipes","Arthropoda","Arachnida","Scorpiones","Buthidae","Buthus","Buthus mariefranceae","Species",0
"4378","EUB9c","Carapoia sp. DNA100446402","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Pholcidae","Carapoia","Carapoia sp. DNA100446402","Species",0
"4379","EUB9c","Cardiocondyla minutior","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Cardiocondyla","Cardiocondyla minutior","Species",0
"4380","EUB9c","Cecidomyiidae","Euborellia annulipes","Arthropoda","Insecta","Diptera","Cecidomyiidae","","","Family",0
"4381","EUB9c","Cephalochrysa","Euborellia annulipes","Arthropoda","Insecta","Diptera","Stratiomyidae","Cephalochrysa","","Genus",0
"4382","EUB9c","Ceratopogonidae sp. sc","Euborellia annulipes","Arthropoda","Insecta","Diptera","Ceratopogonidae","","Ceratopogonidae sp. sc_02724","Species",0
"4383","EUB9c","Ceratopogonidae sp. sc","Euborellia annulipes","Arthropoda","Insecta","Diptera","Ceratopogonidae","","Ceratopogonidae sp. sc_07781","Species",0
"4384","EUB9c","Chilopoda","Euborellia annulipes","Arthropoda","Chilopoda","","","","","Class",0
"4385","EUB9c","Chloropidae","Euborellia annulipes","Arthropoda","Insecta","Diptera","Chloropidae","","","Family",0
"4386","EUB9c","Chromadorea","Euborellia annulipes","Nematoda","Chromadorea","","","","","Class",0
"4387","EUB9c","Coleoptera","Euborellia annulipes","Arthropoda","Insecta","Coleoptera","","","","Order",0
"4388","EUB9c","Collembola","Euborellia annulipes","Arthropoda","Collembola","","","","","Class",0
"4389","EUB9c","Conoderus pallipes","Euborellia annulipes","Arthropoda","Insecta","Coleoptera","Elateridae","Conoderus","Conoderus pallipes","Species",0
"4390","EUB9c","Culex univittatus","Euborellia annulipes","Arthropoda","Insecta","Diptera","Culicidae","Culex","Culex univittatus","Species",0
"4391","EUB9c","Culicoides sp. OM-2014","Euborellia annulipes","Arthropoda","Insecta","Diptera","Ceratopogonidae","Culicoides","Culicoides sp. OM-2014","Species",0
"4392","EUB9c","Cytaea cf. sinuata JXZ-2013","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Salticidae","Cytaea","Cytaea cf. sinuata JXZ-2013","Species",0
"4393","EUB9c","Dactylosternum abdominale","Euborellia annulipes","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Dactylosternum","Dactylosternum abdominale","Species",0
"4394","EUB9c","Dermatophagoides farinae","Euborellia annulipes","Arthropoda","Arachnida","Sarcoptiformes","Pyroglyphidae","Dermatophagoides","Dermatophagoides farinae","Species",0
"4395","EUB9c","Diadiplosis donaldi","Euborellia annulipes","Arthropoda","Insecta","Diptera","Cecidomyiidae","Diadiplosis","Diadiplosis donaldi","Species",0
"4396","EUB9c","Diploptera punctata","Euborellia annulipes","Arthropoda","Insecta","Blattodea","Blaberidae","Diploptera","Diploptera punctata","Species",0
"4397","EUB9c","Diptera","Euborellia annulipes","Arthropoda","Insecta","Diptera","","","","Order",0
"4398","EUB9c","Diptera sp. sc","Euborellia annulipes","Arthropoda","Insecta","Diptera","","","Diptera sp. sc_00793","Species",0
"4399","EUB9c","Echmepteryx madagascariensis","Euborellia annulipes","Arthropoda","Insecta","Psocoptera","Lepidopsocidae","Echmepteryx","Echmepteryx madagascariensis","Species",0
"4400","EUB9c","Ectobiidae","Euborellia annulipes","Arthropoda","Insecta","Blattodea","Ectobiidae","","","Family",0
"4401","EUB9c","Ectopsocidae sp. S150708","Euborellia annulipes","Arthropoda","Insecta","Psocoptera","Ectopsocidae","","Ectopsocidae sp. S150708","Species",0
"4402","EUB9c","Ectopsocus fullawayi","Euborellia annulipes","Arthropoda","Insecta","Psocoptera","Ectopsocidae","Ectopsocus","Ectopsocus fullawayi","Species",0
"4403","EUB9c","Ectopsocus sp. KY212","Euborellia annulipes","Arthropoda","Insecta","Psocoptera","Ectopsocidae","Ectopsocus","Ectopsocus sp. KY212","Species",0
"4404","EUB9c","Enterobius vermicularis","Euborellia annulipes","Nematoda","Chromadorea","Rhabditida","Oxyuridae","Enterobius","Enterobius vermicularis","Species",0
"4405","EUB9c","Entomobryomorpha","Euborellia annulipes","Arthropoda","Collembola","Entomobryomorpha","","","","Order",0
"4406","EUB9c","Erebidae","Euborellia annulipes","Arthropoda","Insecta","Lepidoptera","Erebidae","","","Family",0
"4407","EUB9c","Eukaryota","Euborellia annulipes","","","","","","","Domain",0
"4408","EUB9c","Eukaryota","Euborellia annulipes","Arthropoda","Insecta","","","","","Class",0
"4409","EUB9c","Eukaryota","Euborellia annulipes","Chordata","Mammalia","Rodentia","","","","Order",0
"4410","EUB9c","Evaniella semaeoda","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Evaniidae","Evaniella","Evaniella semaeoda","Species",0
"4411","EUB9c","Formicidae","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","","","Family",0
"4412","EUB9c","Geophilomorpha","Euborellia annulipes","Arthropoda","Chilopoda","Geophilomorpha","","","","Order",0
"4413","EUB9c","Hasarius adansoni","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Salticidae","Hasarius","Hasarius adansoni","Species",0
"4414","EUB9c","Hemiptera","Euborellia annulipes","Arthropoda","Insecta","Hemiptera","","","","Order",0
"4415","EUB9c","Hemiptera sp. BIOUG03439-H02","Euborellia annulipes","Arthropoda","Insecta","Hemiptera","","","Hemiptera sp. BIOUG03439-H02","Species",0
"4416","EUB9c","Hercostomus unicolor","Euborellia annulipes","Arthropoda","Insecta","Diptera","Dolichopodidae","Hercostomus","Hercostomus unicolor","Species",0
"4417","EUB9c","Homidia","Euborellia annulipes","Arthropoda","Collembola","Entomobryomorpha","Entomobryidae","Homidia","","Genus",0
"4418","EUB9c","Hominidae","Euborellia annulipes","Chordata","Mammalia","Primates","Hominidae","","","Family",0
"4419","EUB9c","Homo sapiens","Euborellia annulipes","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Species",0
"4420","EUB9c","Hymenoptera","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","","","","Order",0
"4421","EUB9c","Hypoponera","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Hypoponera","","Genus",0
"4422","EUB9c","Hypothenemus sp. H206","Euborellia annulipes","Arthropoda","Insecta","Coleoptera","Curculionidae","Hypothenemus","Hypothenemus sp. H206","Species",0
"4423","EUB9c","Insecta","Euborellia annulipes","Arthropoda","Insecta","","","","","Class",209
"4424","EUB9c","Insecta","Euborellia annulipes","Arthropoda","Insecta","Coleoptera","","","","Order",0
"4425","EUB9c","Insecta","Euborellia annulipes","Arthropoda","Insecta","Diptera","","","","Order",0
"4426","EUB9c","Insecta","Euborellia annulipes","Arthropoda","Insecta","Hemiptera","","","","Order",0
"4427","EUB9c","Isotomidae sp. DPCOL102537","Euborellia annulipes","Arthropoda","Collembola","Entomobryomorpha","Isotomidae","","Isotomidae sp. DPCOL102537","Species",0
"4428","EUB9c","Keijia mneon","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Theridiidae","Keijia <spiders>","Keijia mneon","Species",0
"4429","EUB9c","Lepidopsocidae","Euborellia annulipes","Arthropoda","Insecta","Psocoptera","Lepidopsocidae","","","Family",0
"4430","EUB9c","Lepidoptera","Euborellia annulipes","Arthropoda","Insecta","Lepidoptera","","","","Order",0
"4431","EUB9c","Lepidoptera sp. BOLD:AAC1583","Euborellia annulipes","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. BOLD:AAC1583","Species",0
"4432","EUB9c","Lepidoptera sp. sc","Euborellia annulipes","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. sc_03005","Species",0
"4433","EUB9c","Lepidoptera sp. sc","Euborellia annulipes","Arthropoda","Insecta","Lepidoptera","","","Lepidoptera sp. sc_07152","Species",0
"4434","EUB9c","Limoniidae","Euborellia annulipes","Arthropoda","Insecta","Diptera","Limoniidae","","","Family",0
"4435","EUB9c","Linepithema humile","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Linepithema","Linepithema humile","Species",0
"4436","EUB9c","Liposcelis bostrychophila","Euborellia annulipes","Arthropoda","Insecta","Psocoptera","Liposcelididae","Liposcelis","Liposcelis bostrychophila","Species",0
"4437","EUB9c","Liposcelis decolor","Euborellia annulipes","Arthropoda","Insecta","Psocoptera","Liposcelididae","Liposcelis","Liposcelis decolor","Species",0
"4438","EUB9c","Littorophiloscia bifasciata","Euborellia annulipes","Arthropoda","Malacostraca","Isopoda","Philosciidae","Littorophiloscia","Littorophiloscia bifasciata","Species",0
"4439","EUB9c","Mecistocephalus guildingii","Euborellia annulipes","Arthropoda","Chilopoda","Geophilomorpha","Mecistocephalidae","Mecistocephalus","Mecistocephalus guildingii","Species",0
"4440","EUB9c","Mus musculus","Euborellia annulipes","Chordata","Mammalia","Rodentia","Muridae","Mus","Mus musculus","Species",0
"4441","EUB9c","Myopsocidae sp. sc","Euborellia annulipes","Arthropoda","Insecta","Psocoptera","Myopsocidae","","Myopsocidae sp. sc_07272","Species",0
"4442","EUB9c","Neoscona","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Araneidae","Neoscona","","Genus",0
"4443","EUB9c","Neoscona theisi","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Araneidae","Neoscona","Neoscona theisi","Species",0
"4444","EUB9c","Nephus sp. PSRU-COC007","Euborellia annulipes","Arthropoda","Insecta","Coleoptera","Coccinellidae","Nephus","Nephus sp. PSRU-COC007","Species",0
"4445","EUB9c","Nylanderia sp. CHR01","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Nylanderia","Nylanderia sp. CHR01","Species",0
"4446","EUB9c","Olios sp. 1GAB","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Sparassidae","Olios","Olios sp. 1GAB_PAK","Species",0
"4447","EUB9c","Oncorhynchus nerka","Euborellia annulipes","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus nerka","Species",0
"4448","EUB9c","Opopaea sp. CASENT9024170","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Oonopidae","Opopaea","Opopaea sp. CASENT9024170","Species",0
"4449","EUB9c","Ornebius novarae","Euborellia annulipes","Arthropoda","Insecta","Orthoptera","Mogoplistidae","Ornebius","Ornebius novarae","Species",0
"4450","EUB9c","Orphnaeus brevilabiatus","Euborellia annulipes","Arthropoda","Chilopoda","Geophilomorpha","Oryidae","Orphnaeus","Orphnaeus brevilabiatus","Species",0
"4451","EUB9c","Orthoptera","Euborellia annulipes","Arthropoda","Insecta","Orthoptera","","","","Order",219
"4452","EUB9c","Oxyopes sertatus","Euborellia annulipes","Arthropoda","Arachnida","Araneae","Oxyopidae","Oxyopes","Oxyopes sertatus","Species",0
"4453","EUB9c","Pantala flavescens","Euborellia annulipes","Arthropoda","Insecta","Odonata","Libellulidae","Pantala","Pantala flavescens","Species",2
"4454","EUB9c","Parartemia serventyi","Euborellia annulipes","Arthropoda","Branchiopoda","Anostraca","Branchipodidae","Parartemia","Parartemia serventyi","Species",0
"4455","EUB9c","Periplaneta","Euborellia annulipes","Arthropoda","Insecta","Blattodea","Blattidae","Periplaneta","","Genus",0
"4456","EUB9c","Pheidole","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Pheidole","","Genus",0
"4457","EUB9c","Philonthus explorator","Euborellia annulipes","Arthropoda","Insecta","Coleoptera","Staphylinidae","Philonthus","Philonthus explorator","Species",0
"4458","EUB9c","Piletocera signiferalis","Euborellia annulipes","Arthropoda","Insecta","Lepidoptera","Crambidae","Piletocera","Piletocera signiferalis","Species",0
"4459","EUB9c","Ponera <ants>","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Ponera <ants>","","Genus",0
"4460","EUB9c","Pseudococcidae","Euborellia annulipes","Arthropoda","Insecta","Hemiptera","Pseudococcidae","","","Family",0
"4461","EUB9c","Pseudomyrmex gracilis","Euborellia annulipes","Arthropoda","Insecta","Hymenoptera","Formicidae","Pseudomyrmex","Pseudomyrmex gracilis","Species",0
"4462","EUB9c","Saissetia oleae","Euborellia annulipes","Arthropoda","Insecta","Hemiptera","Coccidae","Saissetia","Saissetia oleae","Species",0
"4463","EUB9c","Salmo salar","Euborellia annulipes","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo","Salmo salar","Species",0
"4464","EUB9c","Sarcoptiformes","Euborellia annulipes","Arthropoda","Arachnida","Sarcoptiformes","","","","Order",0
"4465","EUB9c","Scholastes lonchifer","Euborellia annulipes","Arthropoda","Insecta","Diptera","Platystomatidae","Scholastes","Scholastes lonchifer","Species",0
"4466","EUB9c","Sciaridae","Euborellia annulipes","Arthropoda","Insecta","Diptera","Sciaridae","","","Family",0
